YEAR,ROUND,HSEED,HTEAM,LSEED,LTEAM
2024,1,3,Baylor,8,Utah State
2024,1,3,Baylor,8,Mississippi State
2024,1,3,Baylor,9,Northwestern
2024,1,3,Baylor,9,Texas A&M
2024,1,3,Baylor,9,TCU
2024,1,3,Baylor,9,Michigan State
2024,1,3,Baylor,10,Drake
2024,1,3,Baylor,10,Boise State
2024,1,3,Baylor,10,Colorado
2024,1,3,Baylor,10,Colorado State
2024,1,3,Baylor,10,Virginia
2024,1,3,Baylor,10,Nevada
2024,1,3,Baylor,11,Duquesne
2024,1,3,Baylor,11,North Carolina State
2024,1,3,Baylor,11,Oregon
2024,1,3,Baylor,11,New Mexico
2024,1,3,Baylor,12,UAB
2024,1,3,Baylor,12,James Madison
2024,1,3,Baylor,12,McNeese State
2024,1,3,Baylor,12,Grand Canyon
2024,1,3,Baylor,13,Yale
2024,1,3,Baylor,13,Vermont
2024,1,3,Baylor,13,Samford
2024,1,3,Baylor,13,Charleston
2024,1,3,Baylor,14,Morehead State
2024,1,3,Baylor,14,Oakland
2024,1,3,Baylor,14,Akron
2024,1,3,Baylor,14,Colgate
2024,1,3,Baylor,15,South Dakota State
2024,1,3,Baylor,15,Western Kentucky
2024,1,3,Baylor,15,Saint Peter's
2024,1,3,Baylor,15,Long Beach State
2024,1,3,Baylor,16,Stetson
2024,1,3,Baylor,16,Longwood
2024,1,3,Baylor,16,Grambling State
2024,1,3,Baylor,16,Montana State
2024,1,3,Baylor,16,Howard
2024,1,3,Baylor,16,Wagner
2024,1,4,Auburn,4,Duke
2024,1,4,Auburn,4,Kansas
2024,1,4,Auburn,4,Alabama
2024,1,4,Auburn,5,San Diego State
2024,1,4,Auburn,5,Wisconsin
2024,1,4,Auburn,5,Gonzaga
2024,1,4,Auburn,5,Saint Mary's
2024,1,4,Auburn,6,BYU
2024,1,4,Auburn,6,Texas Tech
2024,1,4,Auburn,6,South Carolina
2024,1,4,Auburn,6,Clemson
2024,1,4,Auburn,7,Washington State
2024,1,4,Auburn,7,Florida
2024,1,4,Auburn,7,Texas
2024,1,4,Auburn,7,Dayton
2024,1,4,Auburn,8,Florida Atlantic
2024,1,4,Auburn,8,Nebraska
2024,1,4,Auburn,8,Utah State
2024,1,4,Auburn,8,Mississippi State
2024,1,4,Auburn,9,Northwestern
2024,1,4,Auburn,9,Texas A&M
2024,1,4,Auburn,9,TCU
2024,1,4,Auburn,9,Michigan State
2024,1,4,Auburn,10,Drake
2024,1,4,Auburn,10,Boise State
2024,1,4,Auburn,10,Colorado
2024,1,4,Auburn,10,Colorado State
2024,1,4,Auburn,10,Virginia
2024,1,4,Auburn,10,Nevada
2024,1,4,Auburn,11,Duquesne
2024,1,4,Auburn,11,North Carolina State
2024,1,4,Auburn,11,Oregon
2024,1,4,Auburn,11,New Mexico
2024,1,4,Auburn,12,UAB
2024,1,4,Auburn,12,James Madison
2024,1,4,Auburn,12,McNeese State
2024,1,4,Auburn,12,Grand Canyon
2024,1,4,Auburn,13,Yale
2024,1,4,Auburn,13,Vermont
2024,1,4,Auburn,13,Samford
2024,1,4,Auburn,13,Charleston
2024,1,4,Auburn,14,Morehead State
2024,1,4,Auburn,14,Oakland
2024,1,4,Auburn,14,Akron
2024,1,4,Auburn,14,Colgate
2024,1,4,Auburn,15,South Dakota State
2024,1,4,Auburn,15,Western Kentucky
2024,1,4,Auburn,15,Saint Peter's
2024,1,4,Auburn,15,Long Beach State
2024,1,4,Auburn,16,Stetson
2024,1,4,Auburn,16,Longwood
2024,1,4,Auburn,16,Grambling State
2024,1,4,Auburn,16,Montana State
2024,1,4,Auburn,16,Howard
2024,1,4,Auburn,16,Wagner
2024,1,4,Duke,4,Kansas
2024,1,4,Duke,4,Alabama
2024,1,4,Duke,5,San Diego State
2024,1,4,Duke,5,Wisconsin
2024,1,4,Duke,5,Gonzaga
2024,1,4,Duke,5,Saint Mary's
2024,1,4,Duke,6,BYU
2024,1,4,Duke,6,Texas Tech
2024,1,4,Duke,6,South Carolina
2024,1,4,Duke,6,Clemson
2024,1,4,Duke,7,Washington State
2024,1,4,Duke,7,Florida
2024,1,4,Duke,7,Texas
2024,1,4,Duke,7,Dayton
2024,1,4,Duke,8,Florida Atlantic
2024,1,4,Duke,8,Nebraska
2024,1,4,Duke,8,Utah State
2024,1,4,Duke,8,Mississippi State
2024,1,4,Duke,9,Northwestern
2024,1,4,Duke,9,Texas A&M
2024,1,4,Duke,9,TCU
2024,1,4,Duke,9,Michigan State
2024,1,4,Duke,10,Drake
2024,1,4,Duke,10,Boise State
2024,1,4,Duke,10,Colorado
2024,1,4,Duke,10,Colorado State
2024,1,4,Duke,10,Virginia
2024,1,4,Duke,10,Nevada
2024,1,4,Duke,11,Duquesne
2024,1,4,Duke,11,North Carolina State
2024,1,4,Duke,11,Oregon
2024,1,4,Duke,11,New Mexico
2024,1,4,Duke,12,UAB
2024,1,4,Duke,12,James Madison
2024,1,4,Duke,12,McNeese State
2024,1,4,Duke,12,Grand Canyon
2024,1,4,Duke,13,Yale
2024,1,4,Duke,13,Vermont
2024,1,4,Duke,13,Samford
2024,1,4,Duke,13,Charleston
2024,1,4,Duke,14,Morehead State
2024,1,4,Duke,14,Oakland
2024,1,4,Duke,14,Akron
2024,1,4,Duke,14,Colgate
2024,1,4,Duke,15,South Dakota State
2024,1,4,Duke,15,Western Kentucky
2024,1,4,Duke,15,Saint Peter's
2024,1,4,Duke,15,Long Beach State
2024,1,4,Duke,16,Stetson
2024,1,4,Duke,16,Longwood
2024,1,4,Duke,16,Grambling State
2024,1,4,Duke,16,Montana State
2024,1,4,Duke,16,Howard
2024,1,4,Duke,16,Wagner
2024,1,4,Kansas,4,Alabama
2024,1,4,Kansas,5,San Diego State
2024,1,4,Kansas,5,Wisconsin
2024,1,4,Kansas,5,Gonzaga
2024,1,4,Kansas,5,Saint Mary's
2024,1,4,Kansas,6,BYU
2024,1,4,Kansas,6,Texas Tech
2024,1,4,Kansas,6,South Carolina
2024,1,4,Kansas,6,Clemson
2024,1,4,Kansas,7,Washington State
2024,1,4,Kansas,7,Florida
2024,1,4,Kansas,7,Texas
2024,1,4,Kansas,7,Dayton
2024,1,4,Kansas,8,Florida Atlantic
2024,1,4,Kansas,8,Nebraska
2024,1,4,Kansas,8,Utah State
2024,1,4,Kansas,8,Mississippi State
2024,1,4,Kansas,9,Northwestern
2024,1,4,Kansas,9,Texas A&M
2024,1,4,Kansas,9,TCU
2024,1,4,Kansas,9,Michigan State
2024,1,4,Kansas,10,Drake
2024,1,4,Kansas,10,Boise State
2024,1,4,Kansas,10,Colorado
2024,1,4,Kansas,10,Colorado State
2024,1,4,Kansas,10,Virginia
2024,1,4,Kansas,10,Nevada
2024,1,4,Kansas,11,Duquesne
2024,1,4,Kansas,11,North Carolina State
2024,1,4,Kansas,11,Oregon
2024,1,4,Kansas,11,New Mexico
2024,1,4,Kansas,12,UAB
2024,1,4,Kansas,12,James Madison
2024,1,4,Kansas,12,McNeese State
2024,1,4,Kansas,12,Grand Canyon
2024,1,4,Kansas,13,Yale
2024,1,4,Kansas,13,Vermont
2024,1,4,Kansas,13,Samford
2024,1,4,Kansas,13,Charleston
2024,1,4,Kansas,14,Morehead State
2024,1,4,Kansas,14,Oakland
2024,1,4,Kansas,14,Akron
2024,1,4,Kansas,14,Colgate
2024,1,4,Kansas,15,South Dakota State
2024,1,4,Kansas,15,Western Kentucky
2024,1,4,Kansas,15,Saint Peter's
2024,1,4,Kansas,15,Long Beach State
2024,1,4,Kansas,16,Stetson
2024,1,4,Kansas,16,Longwood
2024,1,4,Kansas,16,Grambling State
2024,1,4,Kansas,16,Montana State
2024,1,4,Kansas,16,Howard
2024,1,4,Kansas,16,Wagner
2024,1,4,Alabama,5,San Diego State
2024,1,4,Alabama,5,Wisconsin
2024,1,4,Alabama,5,Gonzaga
2024,1,4,Alabama,5,Saint Mary's
2024,1,4,Alabama,6,BYU
2024,1,4,Alabama,6,Texas Tech
2024,1,4,Alabama,6,South Carolina
2024,1,4,Alabama,6,Clemson
2024,1,4,Alabama,7,Washington State
2024,1,4,Alabama,7,Florida
2024,1,4,Alabama,7,Texas
2024,1,4,Alabama,7,Dayton
2024,1,4,Alabama,8,Florida Atlantic
2024,1,4,Alabama,8,Nebraska
2024,1,4,Alabama,8,Utah State
2024,1,4,Alabama,8,Mississippi State
2024,1,4,Alabama,9,Northwestern
2024,1,4,Alabama,9,Texas A&M
2024,1,4,Alabama,9,TCU
2024,1,4,Alabama,9,Michigan State
2024,1,4,Alabama,10,Drake
2024,1,4,Alabama,10,Boise State
2024,1,4,Alabama,10,Colorado
2024,1,4,Alabama,10,Colorado State
2024,1,4,Alabama,10,Virginia
2024,1,4,Alabama,10,Nevada
2024,1,4,Alabama,11,Duquesne
2024,1,4,Alabama,11,North Carolina State
2024,1,4,Alabama,11,Oregon
2024,1,4,Alabama,11,New Mexico
2024,1,4,Alabama,12,UAB
2024,1,4,Alabama,12,James Madison
2024,1,4,Alabama,12,McNeese State
2024,1,4,Alabama,12,Grand Canyon
2024,1,4,Alabama,13,Yale
2024,1,4,Alabama,13,Vermont
2024,1,4,Alabama,13,Samford
2024,1,4,Alabama,13,Charleston
2024,1,4,Alabama,14,Morehead State
2024,1,4,Alabama,14,Oakland
2024,1,4,Alabama,14,Akron
2024,1,4,Alabama,14,Colgate
2024,1,4,Alabama,15,South Dakota State
2024,1,4,Alabama,15,Western Kentucky
2024,1,4,Alabama,15,Saint Peter's
2024,1,4,Alabama,15,Long Beach State
2024,1,4,Alabama,16,Stetson
2024,1,4,Alabama,16,Longwood
2024,1,4,Alabama,16,Grambling State
2024,1,4,Alabama,16,Montana State
2024,1,4,Alabama,16,Howard
2024,1,4,Alabama,16,Wagner
2024,1,5,San Diego State,5,Wisconsin
2024,1,5,San Diego State,5,Gonzaga
2024,1,5,San Diego State,5,Saint Mary's
2024,1,5,San Diego State,6,BYU
2024,1,5,San Diego State,6,Texas Tech
2024,1,5,San Diego State,6,South Carolina
2024,1,5,San Diego State,6,Clemson
2024,1,5,San Diego State,7,Washington State
2024,1,5,San Diego State,7,Florida
2024,1,5,San Diego State,7,Texas
2024,1,5,San Diego State,7,Dayton
2024,1,5,San Diego State,8,Florida Atlantic
2024,1,5,San Diego State,8,Nebraska
2024,1,5,San Diego State,8,Utah State
2024,1,5,San Diego State,8,Mississippi State
2024,1,5,San Diego State,9,Northwestern
2024,1,5,San Diego State,9,Texas A&M
2024,1,5,San Diego State,9,TCU
2024,1,5,San Diego State,9,Michigan State
2024,1,5,San Diego State,10,Drake
2024,1,5,San Diego State,10,Boise State
2024,1,5,San Diego State,10,Colorado
2024,1,5,San Diego State,10,Colorado State
2024,1,5,San Diego State,10,Virginia
2024,1,5,San Diego State,10,Nevada
2024,1,5,San Diego State,11,Duquesne
2024,1,5,San Diego State,11,North Carolina State
2024,1,5,San Diego State,11,Oregon
2024,1,5,San Diego State,11,New Mexico
2024,1,5,San Diego State,12,UAB
2024,1,5,San Diego State,12,James Madison
2024,1,5,San Diego State,12,McNeese State
2024,1,5,San Diego State,12,Grand Canyon
2024,1,5,San Diego State,13,Yale
2024,1,5,San Diego State,13,Vermont
2024,1,5,San Diego State,13,Samford
2024,1,5,San Diego State,13,Charleston
2024,1,5,San Diego State,14,Morehead State
2024,1,5,San Diego State,14,Oakland
2024,1,5,San Diego State,14,Akron
2024,1,5,San Diego State,14,Colgate
2024,1,5,San Diego State,15,South Dakota State
2024,1,5,San Diego State,15,Western Kentucky
2024,1,5,San Diego State,15,Saint Peter's
2024,1,5,San Diego State,15,Long Beach State
2024,1,5,San Diego State,16,Stetson
2024,1,5,San Diego State,16,Longwood
2024,1,5,San Diego State,16,Grambling State
2024,1,5,San Diego State,16,Montana State
2024,1,5,San Diego State,16,Howard
2024,1,5,San Diego State,16,Wagner
2024,1,5,Wisconsin,5,Gonzaga
2024,1,5,Wisconsin,5,Saint Mary's
2024,1,5,Wisconsin,6,BYU
2024,1,5,Wisconsin,6,Texas Tech
2024,1,5,Wisconsin,6,South Carolina
2024,1,5,Wisconsin,6,Clemson
2024,1,5,Wisconsin,7,Washington State
2024,1,5,Wisconsin,7,Florida
2024,1,5,Wisconsin,7,Texas
2024,1,5,Wisconsin,7,Dayton
2024,1,5,Wisconsin,8,Florida Atlantic
2024,1,5,Wisconsin,8,Nebraska
2024,1,5,Wisconsin,8,Utah State
2024,1,5,Wisconsin,8,Mississippi State
2024,1,5,Wisconsin,9,Northwestern
2024,1,5,Wisconsin,9,Texas A&M
2024,1,5,Wisconsin,9,TCU
2024,1,5,Wisconsin,9,Michigan State
2024,1,5,Wisconsin,10,Drake
2024,1,5,Wisconsin,10,Boise State
2024,1,5,Wisconsin,10,Colorado
2024,1,5,Wisconsin,10,Colorado State
2024,1,5,Wisconsin,10,Virginia
2024,1,5,Wisconsin,10,Nevada
2024,1,5,Wisconsin,11,Duquesne
2024,1,5,Wisconsin,11,North Carolina State
2024,1,5,Wisconsin,11,Oregon
2024,1,5,Wisconsin,11,New Mexico
2024,1,5,Wisconsin,12,UAB
2024,1,5,Wisconsin,12,James Madison
2024,1,5,Wisconsin,12,McNeese State
2024,1,5,Wisconsin,12,Grand Canyon
2024,1,5,Wisconsin,13,Yale
2024,1,5,Wisconsin,13,Vermont
2024,1,5,Wisconsin,13,Samford
2024,1,5,Wisconsin,13,Charleston
2024,1,5,Wisconsin,14,Morehead State
2024,1,5,Wisconsin,14,Oakland
2024,1,5,Wisconsin,14,Akron
2024,1,5,Wisconsin,14,Colgate
2024,1,5,Wisconsin,15,South Dakota State
2024,1,5,Wisconsin,15,Western Kentucky
2024,1,5,Wisconsin,15,Saint Peter's
2024,1,5,Wisconsin,15,Long Beach State
2024,1,5,Wisconsin,16,Stetson
2024,1,5,Wisconsin,16,Longwood
2024,1,5,Wisconsin,16,Grambling State
2024,1,5,Wisconsin,16,Montana State
2024,1,5,Wisconsin,16,Howard
2024,1,5,Wisconsin,16,Wagner
2024,1,5,Gonzaga,5,Saint Mary's
2024,1,5,Gonzaga,6,BYU
2024,1,5,Gonzaga,6,Texas Tech
2024,1,5,Gonzaga,6,South Carolina
2024,1,5,Gonzaga,6,Clemson
2024,1,5,Gonzaga,7,Washington State
2024,1,5,Gonzaga,7,Florida
2024,1,5,Gonzaga,7,Texas
2024,1,5,Gonzaga,7,Dayton
2024,1,5,Gonzaga,8,Florida Atlantic
2024,1,5,Gonzaga,8,Nebraska
2024,1,5,Gonzaga,8,Utah State
2024,1,5,Gonzaga,8,Mississippi State
2024,1,5,Gonzaga,9,Northwestern
2024,1,5,Gonzaga,9,Texas A&M
2024,1,5,Gonzaga,9,TCU
2024,1,5,Gonzaga,9,Michigan State
2024,1,5,Gonzaga,10,Drake
2024,1,5,Gonzaga,10,Boise State
2024,1,5,Gonzaga,10,Colorado
2024,1,5,Gonzaga,10,Colorado State
2024,1,5,Gonzaga,10,Virginia
2024,1,5,Gonzaga,10,Nevada
2024,1,5,Gonzaga,11,Duquesne
2024,1,5,Gonzaga,11,North Carolina State
2024,1,5,Gonzaga,11,Oregon
2024,1,5,Gonzaga,11,New Mexico
2024,1,5,Gonzaga,12,UAB
2024,1,5,Gonzaga,12,James Madison
2024,1,5,Gonzaga,12,McNeese State
2024,1,5,Gonzaga,12,Grand Canyon
2024,1,5,Gonzaga,13,Yale
2024,1,5,Gonzaga,13,Vermont
2024,1,5,Gonzaga,13,Samford
2024,1,5,Gonzaga,13,Charleston
2024,1,5,Gonzaga,14,Morehead State
2024,1,5,Gonzaga,14,Oakland
2024,1,5,Gonzaga,14,Akron
2024,1,5,Gonzaga,14,Colgate
2024,1,5,Gonzaga,15,South Dakota State
2024,1,5,Gonzaga,15,Western Kentucky
2024,1,5,Gonzaga,15,Saint Peter's
2024,1,5,Gonzaga,15,Long Beach State
2024,1,5,Gonzaga,16,Stetson
2024,1,5,Gonzaga,16,Longwood
2024,1,5,Gonzaga,16,Grambling State
2024,1,5,Gonzaga,16,Montana State
2024,1,5,Gonzaga,16,Howard
2024,1,5,Gonzaga,16,Wagner
2024,1,5,Saint Mary's,6,BYU
2024,1,5,Saint Mary's,6,Texas Tech
2024,1,5,Saint Mary's,6,South Carolina
2024,1,5,Saint Mary's,6,Clemson
2024,1,5,Saint Mary's,7,Washington State
2024,1,5,Saint Mary's,7,Florida
2024,1,5,Saint Mary's,7,Texas
2024,1,5,Saint Mary's,7,Dayton
2024,1,5,Saint Mary's,8,Florida Atlantic
2024,1,5,Saint Mary's,8,Nebraska
2024,1,5,Saint Mary's,8,Utah State
2024,1,5,Saint Mary's,8,Mississippi State
2024,1,5,Saint Mary's,9,Northwestern
2024,1,5,Saint Mary's,9,Texas A&M
2024,1,5,Saint Mary's,9,TCU
2024,1,5,Saint Mary's,9,Michigan State
2024,1,5,Saint Mary's,10,Drake
2024,1,5,Saint Mary's,10,Boise State
2024,1,5,Saint Mary's,10,Colorado
2024,1,5,Saint Mary's,10,Colorado State
2024,1,5,Saint Mary's,10,Virginia
2024,1,5,Saint Mary's,10,Nevada
2024,1,5,Saint Mary's,11,Duquesne
2024,1,5,Saint Mary's,11,North Carolina State
2024,1,5,Saint Mary's,11,Oregon
2024,1,5,Saint Mary's,11,New Mexico
2024,1,5,Saint Mary's,12,UAB
2024,1,5,Saint Mary's,12,James Madison
2024,1,5,Saint Mary's,12,McNeese State
2024,1,5,Saint Mary's,12,Grand Canyon
2024,1,5,Saint Mary's,13,Yale
2024,1,5,Saint Mary's,13,Vermont
2024,1,5,Saint Mary's,13,Samford
2024,1,5,Saint Mary's,13,Charleston
2024,1,5,Saint Mary's,14,Morehead State
2024,1,5,Saint Mary's,14,Oakland
2024,1,5,Saint Mary's,14,Akron
2024,1,5,Saint Mary's,14,Colgate
2024,1,5,Saint Mary's,15,South Dakota State
2024,1,5,Saint Mary's,15,Western Kentucky
2024,1,5,Saint Mary's,15,Saint Peter's
2024,1,5,Saint Mary's,15,Long Beach State
2024,1,5,Saint Mary's,16,Stetson
2024,1,5,Saint Mary's,16,Longwood
2024,1,5,Saint Mary's,16,Grambling State
2024,1,5,Saint Mary's,16,Montana State
2024,1,5,Saint Mary's,16,Howard
2024,1,5,Saint Mary's,16,Wagner
2024,1,6,BYU,6,Texas Tech
2024,1,6,BYU,6,South Carolina
2024,1,6,BYU,6,Clemson
2024,1,6,BYU,7,Washington State
2024,1,6,BYU,7,Florida
2024,1,6,BYU,7,Texas
2024,1,6,BYU,7,Dayton
2024,1,6,BYU,8,Florida Atlantic
2024,1,6,BYU,8,Nebraska
2024,1,6,BYU,8,Utah State
2024,1,6,BYU,8,Mississippi State
2024,1,6,BYU,9,Northwestern
2024,1,6,BYU,9,Texas A&M
2024,1,6,BYU,9,TCU
2024,1,6,BYU,9,Michigan State
2024,1,6,BYU,10,Drake
2024,1,6,BYU,10,Boise State
2024,1,6,BYU,10,Colorado
2024,1,6,BYU,10,Colorado State
2024,1,6,BYU,10,Virginia
2024,1,6,BYU,10,Nevada
2024,1,6,BYU,11,Duquesne
2024,1,6,BYU,11,North Carolina State
2024,1,6,BYU,11,Oregon
2024,1,6,BYU,11,New Mexico
2024,1,6,BYU,12,UAB
2024,1,6,BYU,12,James Madison
2024,1,6,BYU,12,McNeese State
2024,1,6,BYU,12,Grand Canyon
2024,1,6,BYU,13,Yale
2024,1,6,BYU,13,Vermont
2024,1,6,BYU,13,Samford
2024,1,6,BYU,13,Charleston
2024,1,6,BYU,14,Morehead State
2024,1,6,BYU,14,Oakland
2024,1,6,BYU,14,Akron
2024,1,6,BYU,14,Colgate
2024,1,6,BYU,15,South Dakota State
2024,1,6,BYU,15,Western Kentucky
2024,1,6,BYU,15,Saint Peter's
2024,1,6,BYU,15,Long Beach State
2024,1,6,BYU,16,Stetson
2024,1,6,BYU,16,Longwood
2024,1,6,BYU,16,Grambling State
2024,1,6,BYU,16,Montana State
2024,1,6,BYU,16,Howard
2024,1,6,BYU,16,Wagner
2024,1,6,Texas Tech,6,South Carolina
2024,1,6,Texas Tech,6,Clemson
2024,1,6,Texas Tech,7,Washington State
2024,1,6,Texas Tech,7,Florida
2024,1,6,Texas Tech,7,Texas
2024,1,6,Texas Tech,7,Dayton
2024,1,6,Texas Tech,8,Florida Atlantic
2024,1,6,Texas Tech,8,Nebraska
2024,1,6,Texas Tech,8,Utah State
2024,1,6,Texas Tech,8,Mississippi State
2024,1,6,Texas Tech,9,Northwestern
2024,1,6,Texas Tech,9,Texas A&M
2024,1,6,Texas Tech,9,TCU
2024,1,6,Texas Tech,9,Michigan State
2024,1,6,Texas Tech,10,Drake
2024,1,6,Texas Tech,10,Boise State
2024,1,6,Texas Tech,10,Colorado
2024,1,6,Texas Tech,10,Colorado State
2024,1,6,Texas Tech,10,Virginia
2024,1,6,Texas Tech,10,Nevada
2024,1,6,Texas Tech,11,Duquesne
2024,1,6,Texas Tech,11,North Carolina State
2024,1,6,Texas Tech,11,Oregon
2024,1,6,Texas Tech,11,New Mexico
2024,1,6,Texas Tech,12,UAB
2024,1,6,Texas Tech,12,James Madison
2024,1,6,Texas Tech,12,McNeese State
2024,1,6,Texas Tech,12,Grand Canyon
2024,1,6,Texas Tech,13,Yale
2024,1,6,Texas Tech,13,Vermont
2024,1,6,Texas Tech,13,Samford
2024,1,6,Texas Tech,13,Charleston
2024,1,6,Texas Tech,14,Morehead State
2024,1,6,Texas Tech,14,Oakland
2024,1,6,Texas Tech,14,Akron
2024,1,6,Texas Tech,14,Colgate
2024,1,6,Texas Tech,15,South Dakota State
2024,1,6,Texas Tech,15,Western Kentucky
2024,1,6,Texas Tech,15,Saint Peter's
2024,1,6,Texas Tech,15,Long Beach State
2024,1,6,Texas Tech,16,Stetson
2024,1,6,Texas Tech,16,Longwood
2024,1,6,Texas Tech,16,Grambling State
2024,1,6,Texas Tech,16,Montana State
2024,1,6,Texas Tech,16,Howard
2024,1,6,Texas Tech,16,Wagner
2024,1,6,South Carolina,6,Clemson
2024,1,6,South Carolina,7,Washington State
2024,1,6,South Carolina,7,Florida
2024,1,6,South Carolina,7,Texas
2024,1,6,South Carolina,7,Dayton
2024,1,6,South Carolina,8,Florida Atlantic
2024,1,6,South Carolina,8,Nebraska
2024,1,6,South Carolina,8,Utah State
2024,1,6,South Carolina,8,Mississippi State
2024,1,6,South Carolina,9,Northwestern
2024,1,6,South Carolina,9,Texas A&M
2024,1,6,South Carolina,9,TCU
2024,1,6,South Carolina,9,Michigan State
2024,1,6,South Carolina,10,Drake
2024,1,6,South Carolina,10,Boise State
2024,1,6,South Carolina,10,Colorado
2024,1,6,South Carolina,10,Colorado State
2024,1,6,South Carolina,10,Virginia
2024,1,6,South Carolina,10,Nevada
2024,1,6,South Carolina,11,Duquesne
2024,1,6,South Carolina,11,North Carolina State
2024,1,6,South Carolina,11,Oregon
2024,1,6,South Carolina,11,New Mexico
2024,1,6,South Carolina,12,UAB
2024,1,6,South Carolina,12,James Madison
2024,1,6,South Carolina,12,McNeese State
2024,1,6,South Carolina,12,Grand Canyon
2024,1,6,South Carolina,13,Yale
2024,1,6,South Carolina,13,Vermont
2024,1,6,South Carolina,13,Samford
2024,1,6,South Carolina,13,Charleston
2024,1,6,South Carolina,14,Morehead State
2024,1,6,South Carolina,14,Oakland
2024,1,6,South Carolina,14,Akron
2024,1,6,South Carolina,14,Colgate
2024,1,6,South Carolina,15,South Dakota State
2024,1,6,South Carolina,15,Western Kentucky
2024,1,6,South Carolina,15,Saint Peter's
2024,1,6,South Carolina,15,Long Beach State
2024,1,6,South Carolina,16,Stetson
2024,1,6,South Carolina,16,Longwood
2024,1,6,South Carolina,16,Grambling State
2024,1,6,South Carolina,16,Montana State
2024,1,6,South Carolina,16,Howard
2024,1,6,South Carolina,16,Wagner
2024,1,6,Clemson,7,Washington State
2024,1,6,Clemson,7,Florida
2024,1,6,Clemson,7,Texas
2024,1,6,Clemson,7,Dayton
2024,1,6,Clemson,8,Florida Atlantic
2024,1,6,Clemson,8,Nebraska
2024,1,6,Clemson,8,Utah State
2024,1,6,Clemson,8,Mississippi State
2024,1,6,Clemson,9,Northwestern
2024,1,6,Clemson,9,Texas A&M
2024,1,6,Clemson,9,TCU
2024,1,6,Clemson,9,Michigan State
2024,1,6,Clemson,10,Drake
2024,1,6,Clemson,10,Boise State
2024,1,6,Clemson,10,Colorado
2024,1,6,Clemson,10,Colorado State
2024,1,6,Clemson,10,Virginia
2024,1,6,Clemson,10,Nevada
2024,1,6,Clemson,11,Duquesne
2024,1,6,Clemson,11,North Carolina State
2024,1,6,Clemson,11,Oregon
2024,1,6,Clemson,11,New Mexico
2024,1,6,Clemson,12,UAB
2024,1,6,Clemson,12,James Madison
2024,1,6,Clemson,12,McNeese State
2024,1,6,Clemson,12,Grand Canyon
2024,1,6,Clemson,13,Yale
2024,1,6,Clemson,13,Vermont
2024,1,6,Clemson,13,Samford
2024,1,6,Clemson,13,Charleston
2024,1,6,Clemson,14,Morehead State
2024,1,6,Clemson,14,Oakland
2024,1,6,Clemson,14,Akron
2024,1,6,Clemson,14,Colgate
2024,1,6,Clemson,15,South Dakota State
2024,1,6,Clemson,15,Western Kentucky
2024,1,6,Clemson,15,Saint Peter's
2024,1,6,Clemson,15,Long Beach State
2024,1,6,Clemson,16,Stetson
2024,1,6,Clemson,16,Longwood
2024,1,6,Clemson,16,Grambling State
2024,1,6,Clemson,16,Montana State
2024,1,6,Clemson,16,Howard
2024,1,6,Clemson,16,Wagner
2024,1,7,Washington State,7,Florida
2024,1,7,Washington State,7,Texas
2024,1,7,Washington State,7,Dayton
2024,1,7,Washington State,8,Florida Atlantic
2024,1,7,Washington State,8,Nebraska
2024,1,7,Washington State,8,Utah State
2024,1,7,Washington State,8,Mississippi State
2024,1,7,Washington State,9,Northwestern
2024,1,7,Washington State,9,Texas A&M
2024,1,7,Washington State,9,TCU
2024,1,7,Washington State,9,Michigan State
2024,1,7,Washington State,10,Drake
2024,1,7,Washington State,10,Boise State
2024,1,7,Washington State,10,Colorado
2024,1,7,Washington State,10,Colorado State
2024,1,7,Washington State,10,Virginia
2024,1,7,Washington State,10,Nevada
2024,1,7,Washington State,11,Duquesne
2024,1,7,Washington State,11,North Carolina State
2024,1,7,Washington State,11,Oregon
2024,1,7,Washington State,11,New Mexico
2024,1,7,Washington State,12,UAB
2024,1,7,Washington State,12,James Madison
2024,1,7,Washington State,12,McNeese State
2024,1,7,Washington State,12,Grand Canyon
2024,1,7,Washington State,13,Yale
2024,1,7,Washington State,13,Vermont
2024,1,7,Washington State,13,Samford
2024,1,7,Washington State,13,Charleston
2024,1,7,Washington State,14,Morehead State
2024,1,7,Washington State,14,Oakland
2024,1,7,Washington State,14,Akron
2024,1,7,Washington State,14,Colgate
2024,1,7,Washington State,15,South Dakota State
2024,1,7,Washington State,15,Western Kentucky
2024,1,7,Washington State,15,Saint Peter's
2024,1,7,Washington State,15,Long Beach State
2024,1,7,Washington State,16,Stetson
2024,1,7,Washington State,16,Longwood
2024,1,7,Washington State,16,Grambling State
2024,1,7,Washington State,16,Montana State
2024,1,7,Washington State,16,Howard
2024,1,7,Washington State,16,Wagner
2024,1,7,Florida,7,Texas
2024,1,7,Florida,7,Dayton
2024,1,7,Florida,8,Florida Atlantic
2024,1,7,Florida,8,Nebraska
2024,1,7,Florida,8,Utah State
2024,1,7,Florida,8,Mississippi State
2024,1,7,Florida,9,Northwestern
2024,1,7,Florida,9,Texas A&M
2024,1,7,Florida,9,TCU
2024,1,7,Florida,9,Michigan State
2024,1,7,Florida,10,Drake
2024,1,7,Florida,10,Boise State
2024,1,7,Florida,10,Colorado
2024,1,7,Florida,10,Colorado State
2024,1,7,Florida,10,Virginia
2024,1,7,Florida,10,Nevada
2024,1,7,Florida,11,Duquesne
